id,session_id,total_events,started_at,finished_at,inserted_at
1000020359057,1000000169046,1,2019-01-05 00:51:40.416000000,2019-01-05 00:51:40.416000000,2019-01-05 00:51:45.860000000
1000020359063,1000000167826,1,2019-01-05 00:51:40.950000000,2019-01-05 00:51:40.950000000,2019-01-05 00:51:45.124000000
1000020359064,1000000163938,1,2019-01-05 00:51:40.843000000,2019-01-05 00:51:40.843000000,2019-01-05 00:51:45.490000000
1000020359077,1000000175004,1,2019-01-05 00:51:41.617000000,2019-01-05 00:51:41.617000000,2019-01-05 00:51:45.112000000
1000020359078,1000000169077,1,2019-01-05 00:51:41.129000000,2019-01-05 00:51:41.129000000,2019-01-05 00:51:45.245000000
1000020359080,1000000161940,1,2019-01-05 00:51:41.693000000,2019-01-05 00:51:41.693000000,2019-01-05 00:51:45.570000000
1000020359084,1000000164912,1,2019-01-05 00:51:41.911000000,2019-01-05 00:51:41.911000000,2019-01-05 00:51:45.215000000
1000020359085,1000000172008,1,2019-01-05 00:51:40.981000000,2019-01-05 00:51:40.981000000,2019-01-05 00:51:45.500000000
1000020359094,1000000163926,1,2019-01-05 00:51:42.287000000,2019-01-05 00:51:42.287000000,2019-01-05 00:51:45.820000000
1000020359098,1000000159000,1,2019-01-05 00:51:42.396000000,2019-01-05 00:51:42.396000000,2019-01-05 00:51:45.185000000
1000020359099,1000000174029,1,2019-01-05 00:51:42.531000000,2019-01-05 00:51:42.531000000,2019-01-05 00:51:45.191000000
1000020359106,1000000161923,1,2019-01-05 00:51:43.940000000,2019-01-05 00:51:43.940000000,2019-01-05 00:51:45.530000000
1000020359113,1000000161946,1,2019-01-05 00:51:43.366000000,2019-01-05 00:51:43.366000000,2019-01-05 00:51:45.297000000
1000020359116,1000000166956,1,2019-01-05 00:51:43.792000000,2019-01-05 00:51:43.792000000,2019-01-05 00:51:45.590000000
1000020359120,1000000168787,1,2019-01-05 00:51:43.736000000,2019-01-05 00:51:43.736000000,2019-01-05 00:51:45.217000000
1000020359123,1000000165837,1,2019-01-05 00:51:43.992000000,2019-01-05 00:51:43.992000000,2019-01-05 00:51:45.262000000
1000020359139,1000000170088,1,2019-01-05 00:51:45.537000000,2019-01-05 00:51:45.537000000,2019-01-05 00:51:50.135000000
1000020359151,1000000165806,1,2019-01-05 00:51:46.193000000,2019-01-05 00:51:46.193000000,2019-01-05 00:51:50.265000000
1000020359159,1000000175014,1,2019-01-05 00:51:46.751000000,2019-01-05 00:51:46.751000000,2019-01-05 00:51:50.710000000
1000020359160,1000000170027,1,2019-01-05 00:51:47.307000000,2019-01-05 00:51:47.307000000,2019-01-05 00:51:50.257000000
1000020359161,1000000167825,1,2019-01-05 00:51:47.303000000,2019-01-05 00:51:47.303000000,2019-01-05 00:51:50.100000000
1000020359166,1000000167857,1,2019-01-05 00:51:47.300000000,2019-01-05 00:51:47.300000000,2019-01-05 00:51:50.720000000
1000020359167,1000000170079,1,2019-01-05 00:51:47.289000000,2019-01-05 00:51:47.289000000,2019-01-05 00:51:50.530000000
1000020359183,1000000165806,1,2019-01-05 00:51:49.199000000,2019-01-05 00:51:49.199000000,2019-01-05 00:51:50.145000000
1000020359187,1000000169058,1,2019-01-05 00:51:49.376000000,2019-01-05 00:51:49.376000000,2019-01-05 00:51:50.289000000
1000020359191,1000000157977,1,2019-01-05 00:51:49.576000000,2019-01-05 00:51:49.576000000,2019-01-05 00:51:50.239000000
1000020359206,1000000171025,1,2019-01-05 00:51:50.396000000,2019-01-05 00:51:50.396000000,2019-01-05 00:51:55.219000000
1000020359210,1000000172047,1,2019-01-05 00:51:50.778000000,2019-01-05 00:51:50.778000000,2019-01-05 00:51:55.320000000
1000020359211,1000000168796,1,2019-01-05 00:51:50.955000000,2019-01-05 00:51:50.955000000,2019-01-05 00:51:55.930000000
1000020359213,1000000163945,1,2019-01-05 00:51:50.492000000,2019-01-05 00:51:50.492000000,2019-01-05 00:51:55.270000000
1000020359215,1000000164903,1,2019-01-05 00:51:51.220000000,2019-01-05 00:51:51.220000000,2019-01-05 00:51:55.880000000
1000020359217,1000000175011,1,2019-01-05 00:51:51.442000000,2019-01-05 00:51:51.442000000,2019-01-05 00:51:55.242000000
1000020359225,1000000171021,1,2019-01-05 00:51:51.972000000,2019-01-05 00:51:51.972000000,2019-01-05 00:51:55.170000000
1000020359228,1000000165800,1,2019-01-05 00:51:52.198000000,2019-01-05 00:51:52.198000000,2019-01-05 00:51:55.640000000
1000020359236,1000000170050,1,2019-01-05 00:51:52.746000000,2019-01-05 00:51:52.746000000,2019-01-05 00:51:55.910000000
1000020359237,1000000174037,2,2019-01-05 00:51:52.777000000,2019-01-05 00:51:52.865000000,2019-01-05 00:51:55.224000000
1000020359243,1000000162956,1,2019-01-05 00:51:53.481000000,2019-01-05 00:51:53.481000000,2019-01-05 00:51:55.186000000
1000020359248,1000000163916,1,2019-01-05 00:51:53.529000000,2019-01-05 00:51:53.529000000,2019-01-05 00:51:55.990000000
1000020359254,1000000158987,1,2019-01-05 00:51:54.343000000,2019-01-05 00:51:54.343000000,2019-01-05 00:51:55.218000000
1000020359255,1000000172068,1,2019-01-05 00:51:54.396000000,2019-01-05 00:51:54.396000000,2019-01-05 00:51:55.141000000
1000020359265,1000000167880,1,2019-01-05 00:51:55.560000000,2019-01-05 00:51:55.560000000,2019-01-05 00:52:00.630000000
1000020359266,1000000164921,1,2019-01-05 00:51:55.520000000,2019-01-05 00:51:55.520000000,2019-01-05 00:52:00.289000000
1000020359278,1000000165852,1,2019-01-05 00:51:56.320000000,2019-01-05 00:51:56.320000000,2019-01-05 00:52:00.103000000
1000020359279,1000000161968,1,2019-01-05 00:51:53.498000000,2019-01-05 00:51:53.498000000,2019-01-05 00:51:55.610000000
1000020359280,1000000163954,1,2019-01-05 00:51:55.714000000,2019-01-05 00:51:55.714000000,2019-01-05 00:52:00.132000000
1000020359282,1000000170058,1,2019-01-05 00:51:56.359000000,2019-01-05 00:51:56.359000000,2019-01-05 00:52:00.148000000
1000020359288,1000000174007,1,2019-01-05 00:51:57.546000000,2019-01-05 00:51:57.546000000,2019-01-05 00:52:00.287000000
1000020359291,1000000162972,1,2019-01-05 00:51:57.153000000,2019-01-05 00:51:57.153000000,2019-01-05 00:52:00.250000000
1000020359293,1000000168776,1,2019-01-05 00:51:57.237000000,2019-01-05 00:51:57.237000000,2019-01-05 00:52:00.104000000
1000020359297,1000000159992,1,2019-01-05 00:51:57.470000000,2019-01-05 00:51:57.470000000,2019-01-05 00:52:00.149000000
1000020359299,1000000165802,1,2019-01-05 00:51:57.703000000,2019-01-05 00:51:57.703000000,2019-01-05 00:52:00.680000000
1000020359303,1000000170080,1,2019-01-05 00:51:58.173000000,2019-01-05 00:51:58.173000000,2019-01-05 00:52:00.370000000
1000020359306,1000000167873,1,2019-01-05 00:51:57.876000000,2019-01-05 00:51:57.876000000,2019-01-05 00:52:00.360000000
1000020359309,1000000168783,1,2019-01-05 00:51:58.171000000,2019-01-05 00:51:58.171000000,2019-01-05 00:52:00.222000000
1000020359310,1000000166935,3,2019-01-05 00:51:58.153000000,2019-01-05 00:52:01.422000000,2019-01-05 00:52:05.106000000
1000020359314,1000000164918,1,2019-01-05 00:51:58.523000000,2019-01-05 00:51:58.523000000,2019-01-05 00:52:00.296000000
1000020359315,1000000156969,1,2019-01-05 00:51:58.601000000,2019-01-05 00:51:58.601000000,2019-01-05 00:52:00.224000000
1000020359326,1000000172048,1,2019-01-05 00:51:59.502000000,2019-01-05 00:51:59.502000000,2019-01-05 00:52:00.289000000
1000020359327,1000000157960,1,2019-01-05 00:51:59.816000000,2019-01-05 00:51:59.816000000,2019-01-05 00:52:00.256000000
1000020359328,1000000167838,1,2019-01-05 00:51:59.777000000,2019-01-05 00:51:59.777000000,2019-01-05 00:52:00.259000000
1000020359331,1000000173031,1,2019-01-05 00:51:59.893000000,2019-01-05 00:51:59.893000000,2019-01-05 00:52:00.720000000
1000020359333,1000000173022,1,2019-01-05 00:51:59.863000000,2019-01-05 00:51:59.863000000,2019-01-05 00:52:00.114000000
1000020359335,1000000167879,1,2019-01-05 00:51:59.957000000,2019-01-05 00:51:59.957000000,2019-01-05 00:52:05.300000000
1000020359337,1000000165877,1,2019-01-05 00:52:00.520000000,2019-01-05 00:52:00.520000000,2019-01-05 00:52:05.260000000
1000020359342,1000000173019,1,2019-01-05 00:52:00.544000000,2019-01-05 00:52:00.544000000,2019-01-05 00:52:05.125000000
1000020359343,1000000164890,1,2019-01-05 00:52:00.809000000,2019-01-05 00:52:00.809000000,2019-01-05 00:52:05.126000000
1000020359355,1000000170021,1,2019-01-05 00:52:01.485000000,2019-01-05 00:52:01.485000000,2019-01-05 00:52:05.166000000
1000020359359,1000000165840,1,2019-01-05 00:52:01.409000000,2019-01-05 00:52:01.409000000,2019-01-05 00:52:05.290000000
1000020359363,1000000167803,1,2019-01-05 00:52:01.511000000,2019-01-05 00:52:01.511000000,2019-01-05 00:52:05.640000000
1000020359377,1000000167838,1,2019-01-05 00:52:02.729000000,2019-01-05 00:52:02.729000000,2019-01-05 00:52:05.157000000
1000020359379,1000000157999,1,2019-01-05 00:52:02.990000000,2019-01-05 00:52:02.990000000,2019-01-05 00:52:05.156000000
1000020359380,1000000170059,1,2019-01-05 00:52:02.772000000,2019-01-05 00:52:02.772000000,2019-01-05 00:52:05.265000000
1000020359382,1000000161936,1,2019-01-05 00:52:02.946000000,2019-01-05 00:52:02.946000000,2019-01-05 00:52:05.199000000
1000020359392,1000000172044,1,2019-01-05 00:52:03.590000000,2019-01-05 00:52:03.590000000,2019-01-05 00:52:05.109000000
1000020359398,1000000171010,1,2019-01-05 00:52:04.182000000,2019-01-05 00:52:04.182000000,2019-01-05 00:52:05.159000000
1000020359399,1000000163914,1,2019-01-05 00:52:04.320000000,2019-01-05 00:52:04.320000000,2019-01-05 00:52:05.140000000
1000020359401,1000000169095,1,2019-01-05 00:52:04.151000000,2019-01-05 00:52:04.151000000,2019-01-05 00:52:05.218000000
1000020359408,1000000172031,1,2019-01-05 00:52:05.124000000,2019-01-05 00:52:05.124000000,2019-01-05 00:52:10.304000000
1000020359412,1000000164854,1,2019-01-05 00:52:05.580000000,2019-01-05 00:52:05.580000000,2019-01-05 00:52:10.132000000
1000020359415,1000000156934,1,2019-01-05 00:52:05.135000000,2019-01-05 00:52:05.135000000,2019-01-05 00:52:10.305000000
1000020359417,1000000175002,1,2019-01-05 00:52:05.830000000,2019-01-05 00:52:05.830000000,2019-01-05 00:52:10.770000000
1000020359424,1000000156967,1,2019-01-05 00:52:06.720000000,2019-01-05 00:52:06.720000000,2019-01-05 00:52:10.340000000
1000020359426,1000000162985,1,2019-01-05 00:52:06.341000000,2019-01-05 00:52:06.341000000,2019-01-05 00:52:10.226000000
1000020359427,1000000175011,1,2019-01-05 00:52:06.269000000,2019-01-05 00:52:06.269000000,2019-01-05 00:52:10.175000000
1000020359430,1000000160962,1,2019-01-05 00:52:06.601000000,2019-01-05 00:52:06.601000000,2019-01-05 00:52:10.780000000
1000020359433,1000000172044,1,2019-01-05 00:52:06.601000000,2019-01-05 00:52:06.601000000,2019-01-05 00:52:10.137000000
1000020359434,1000000167874,1,2019-01-05 00:52:06.748000000,2019-01-05 00:52:06.748000000,2019-01-05 00:52:10.143000000
1000020359439,1000000161942,1,2019-01-05 00:52:07.347000000,2019-01-05 00:52:07.347000000,2019-01-05 00:52:10.111000000
1000020359453,1000000172050,1,2019-01-05 00:52:08.110000000,2019-01-05 00:52:08.110000000,2019-01-05 00:52:10.330000000
1000020359454,1000000165852,1,2019-01-05 00:52:08.360000000,2019-01-05 00:52:08.360000000,2019-01-05 00:52:10.178000000
1000020359455,1000000166962,1,2019-01-05 00:52:07.992000000,2019-01-05 00:52:07.992000000,2019-01-05 00:52:10.284000000
1000020359458,1000000160980,1,2019-01-05 00:52:08.190000000,2019-01-05 00:52:08.190000000,2019-01-05 00:52:10.810000000
1000020359460,1000000162950,16,2019-01-05 00:52:07.563000000,2019-01-05 00:52:49.917000000,2019-01-05 00:52:50.154000000
1000020359462,1000000169081,1,2019-01-05 00:52:08.195000000,2019-01-05 00:52:08.195000000,2019-01-05 00:52:10.113000000
1000020359472,1000000172057,1,2019-01-05 00:52:08.896000000,2019-01-05 00:52:08.896000000,2019-01-05 00:52:10.311000000
1000020359477,1000000166963,1,2019-01-05 00:52:09.187000000,2019-01-05 00:52:09.187000000,2019-01-05 00:52:10.185000000
1000020359481,1000000168776,1,2019-01-05 00:52:09.253000000,2019-01-05 00:52:09.253000000,2019-01-05 00:52:10.269000000
1000020359482,1000000160978,1,2019-01-05 00:52:09.504000000,2019-01-05 00:52:09.504000000,2019-01-05 00:52:10.286000000
1000020359484,1000000165849,1,2019-01-05 00:52:09.475000000,2019-01-05 00:52:09.475000000,2019-01-05 00:52:10.232000000
1000020359486,1000000170088,1,2019-01-05 00:52:09.534000000,2019-01-05 00:52:09.534000000,2019-01-05 00:52:10.340000000
1000020359495,1000000163946,1,2019-01-05 00:52:10.234000000,2019-01-05 00:52:10.234000000,2019-01-05 00:52:15.182000000
1000020359499,1000000170075,1,2019-01-05 00:52:10.616000000,2019-01-05 00:52:10.616000000,2019-01-05 00:52:15.950000000
1000020359504,1000000162983,1,2019-01-05 00:52:11.217000000,2019-01-05 00:52:11.217000000,2019-01-05 00:52:15.265000000
1000020359505,1000000167868,1,2019-01-05 00:52:11.282000000,2019-01-05 00:52:11.282000000,2019-01-05 00:52:15.193000000
1000020359508,1000000161911,1,2019-01-05 00:52:11.300000000,2019-01-05 00:52:11.300000000,2019-01-05 00:52:15.239000000
1000020359509,1000000157961,1,2019-01-05 00:52:11.379000000,2019-01-05 00:52:11.379000000,2019-01-05 00:52:15.214000000
1000020359515,1000000167845,1,2019-01-05 00:52:11.496000000,2019-01-05 00:52:11.496000000,2019-01-05 00:52:15.305000000
1000020359516,1000000156896,1,2019-01-05 00:52:12.150000000,2019-01-05 00:52:12.150000000,2019-01-05 00:52:15.102000000
1000020359521,1000000163925,1,2019-01-05 00:52:12.461000000,2019-01-05 00:52:12.461000000,2019-01-05 00:52:15.700000000
1000020359522,1000000174001,1,2019-01-05 00:52:12.526000000,2019-01-05 00:52:12.526000000,2019-01-05 00:52:15.195000000
1000020359530,1000000172004,1,2019-01-05 00:52:13.277000000,2019-01-05 00:52:13.277000000,2019-01-05 00:52:15.105000000
1000020359536,1000000167854,1,2019-01-05 00:52:13.150000000,2019-01-05 00:52:13.150000000,2019-01-05 00:52:15.268000000
1000020359538,1000000167849,1,2019-01-05 00:52:13.387000000,2019-01-05 00:52:13.387000000,2019-01-05 00:52:15.269000000
1000020359541,1000000167881,1,2019-01-05 00:52:13.882000000,2019-01-05 00:52:13.882000000,2019-01-05 00:52:15.269000000
1000020359544,1000000170082,1,2019-01-05 00:52:13.997000000,2019-01-05 00:52:13.997000000,2019-01-05 00:52:15.310000000
1000020359547,1000000164904,1,2019-01-05 00:52:14.761000000,2019-01-05 00:52:14.761000000,2019-01-05 00:52:15.107000000
1000020359548,1000000174005,1,2019-01-05 00:52:14.723000000,2019-01-05 00:52:14.723000000,2019-01-05 00:52:15.170000000
1000020359556,1000000163922,1,2019-01-05 00:52:15.251000000,2019-01-05 00:52:15.251000000,2019-01-05 00:52:20.810000000
1000020359565,1000000171063,1,2019-01-05 00:52:15.956000000,2019-01-05 00:52:15.956000000,2019-01-05 00:52:20.201000000
1000020359567,1000000171017,1,2019-01-05 00:52:16.108000000,2019-01-05 00:52:16.108000000,2019-01-05 00:52:20.264000000
1000020359574,1000000175003,1,2019-01-05 00:52:16.617000000,2019-01-05 00:52:16.617000000,2019-01-05 00:52:20.144000000
1000020359575,1000000170072,1,2019-01-05 00:52:16.583000000,2019-01-05 00:52:16.583000000,2019-01-05 00:52:20.112000000
1000020359580,1000000160980,1,2019-01-05 00:52:16.921000000,2019-01-05 00:52:16.921000000,2019-01-05 00:52:20.143000000
1000020359584,1000000172038,4,2019-01-05 00:52:17.251000000,2019-01-05 00:52:23.445000000,2019-01-05 00:52:25.590000000
1000020359591,1000000165822,1,2019-01-05 00:52:17.591000000,2019-01-05 00:52:17.591000000,2019-01-05 00:52:20.194000000
1000020359596,1000000172063,1,2019-01-05 00:52:17.957000000,2019-01-05 00:52:17.957000000,2019-01-05 00:52:20.195000000
1000020359599,1000000174033,1,2019-01-05 00:52:18.254000000,2019-01-05 00:52:18.254000000,2019-01-05 00:52:20.196000000
1000020359603,1000000160962,1,2019-01-05 00:52:18.997000000,2019-01-05 00:52:18.997000000,2019-01-05 00:52:20.580000000
1000020359604,1000000159992,1,2019-01-05 00:52:18.623000000,2019-01-05 00:52:18.623000000,2019-01-05 00:52:20.570000000
1000020359605,1000000174001,1,2019-01-05 00:52:18.664000000,2019-01-05 00:52:18.664000000,2019-01-05 00:52:20.530000000
1000020359619,1000000172025,1,2019-01-05 00:52:19.322000000,2019-01-05 00:52:19.322000000,2019-01-05 00:52:20.300000000
1000020359624,1000000168763,1,2019-01-05 00:52:19.988000000,2019-01-05 00:52:19.988000000,2019-01-05 00:52:25.222000000
1000020359630,1000000169090,1,2019-01-05 00:52:20.141000000,2019-01-05 00:52:20.141000000,2019-01-05 00:52:25.127000000
1000020359634,1000000171044,1,2019-01-05 00:52:20.398000000,2019-01-05 00:52:20.398000000,2019-01-05 00:52:25.217000000
1000020359635,1000000167867,1,2019-01-05 00:52:20.411000000,2019-01-05 00:52:20.411000000,2019-01-05 00:52:25.550000000
1000020359640,1000000156952,1,2019-01-05 00:52:18.850000000,2019-01-05 00:52:18.850000000,2019-01-05 00:52:20.520000000
1000020359643,1000000163926,1,2019-01-05 00:52:21.103000000,2019-01-05 00:52:21.103000000,2019-01-05 00:52:25.103000000
1000020359648,1000000156890,1,2019-01-05 00:52:21.472000000,2019-01-05 00:52:21.472000000,2019-01-05 00:52:25.340000000
1000020359653,1000000163940,1,2019-01-05 00:52:21.874000000,2019-01-05 00:52:21.874000000,2019-01-05 00:52:25.660000000
1000020359665,1000000156953,1,2019-01-05 00:52:23.103000000,2019-01-05 00:52:23.103000000,2019-01-05 00:52:25.310000000
1000020359672,1000000173017,1,2019-01-05 00:52:23.592000000,2019-01-05 00:52:23.592000000,2019-01-05 00:52:25.107000000
1000020359674,1000000157986,1,2019-01-05 00:52:23.573000000,2019-01-05 00:52:23.573000000,2019-01-05 00:52:25.166000000
1000020359680,1000000165850,1,2019-01-05 00:52:24.249000000,2019-01-05 00:52:24.249000000,2019-01-05 00:52:25.330000000
1000020359681,1000000156952,1,2019-01-05 00:52:24.256000000,2019-01-05 00:52:24.256000000,2019-01-05 00:52:25.108000000
1000020359684,1000000165832,1,2019-01-05 00:52:24.278000000,2019-01-05 00:52:24.278000000,2019-01-05 00:52:25.228000000
1000020359691,1000000170073,1,2019-01-05 00:52:24.766000000,2019-01-05 00:52:24.766000000,2019-01-05 00:52:25.163000000
1000020359697,1000000156928,1,2019-01-05 00:52:25.399000000,2019-01-05 00:52:25.399000000,2019-01-05 00:52:30.183000000
1000020359700,1000000169060,1,2019-01-05 00:52:25.826000000,2019-01-05 00:52:25.826000000,2019-01-05 00:52:30.104000000
1000020359701,1000000163927,1,2019-01-05 00:52:25.794000000,2019-01-05 00:52:25.794000000,2019-01-05 00:52:30.243000000
1000020359703,1000000158999,1,2019-01-05 00:52:26.383000000,2019-01-05 00:52:26.383000000,2019-01-05 00:52:30.107000000
1000020359710,1000000173011,1,2019-01-05 00:52:26.585000000,2019-01-05 00:52:26.585000000,2019-01-05 00:52:30.244000000
1000020359713,1000000174040,1,2019-01-05 00:52:26.704000000,2019-01-05 00:52:26.704000000,2019-01-05 00:52:30.253000000
1000020359722,1000000162967,1,2019-01-05 00:52:27.300000000,2019-01-05 00:52:27.300000000,2019-01-05 00:52:30.186000000
1000020359723,1000000165871,1,2019-01-05 00:52:27.471000000,2019-01-05 00:52:27.471000000,2019-01-05 00:52:30.254000000
1000020359728,1000000164893,1,2019-01-05 00:52:28.189000000,2019-01-05 00:52:28.189000000,2019-01-05 00:52:30.218000000
1000020359735,1000000161967,1,2019-01-05 00:52:28.503000000,2019-01-05 00:52:28.503000000,2019-01-05 00:52:30.189000000
1000020359743,1000000161973,1,2019-01-05 00:52:26.378000000,2019-01-05 00:52:26.378000000,2019-01-05 00:52:30.252000000
1000020359746,1000000161911,1,2019-01-05 00:52:29.463000000,2019-01-05 00:52:29.463000000,2019-01-05 00:52:30.191000000
1000020359752,1000000171009,1,2019-01-05 00:52:29.636000000,2019-01-05 00:52:29.636000000,2019-01-05 00:52:30.820000000
1000020359756,1000000167838,1,2019-01-05 00:52:29.833000000,2019-01-05 00:52:29.833000000,2019-01-05 00:52:30.221000000
1000020359761,1000000173029,1,2019-01-05 00:52:30.151000000,2019-01-05 00:52:30.151000000,2019-01-05 00:52:35.150000000
1000020359767,1000000160967,1,2019-01-05 00:52:30.623000000,2019-01-05 00:52:30.623000000,2019-01-05 00:52:35.219000000
1000020359768,1000000174001,1,2019-01-05 00:52:30.491000000,2019-01-05 00:52:30.491000000,2019-01-05 00:52:35.151000000
1000020359770,1000000165844,1,2019-01-05 00:52:30.802000000,2019-01-05 00:52:30.802000000,2019-01-05 00:52:35.219000000
1000020359771,1000000173020,1,2019-01-05 00:52:31.840000000,2019-01-05 00:52:31.840000000,2019-01-05 00:52:35.216000000
1000020359776,1000000160946,1,2019-01-05 00:52:31.248000000,2019-01-05 00:52:31.248000000,2019-01-05 00:52:35.247000000
1000020359778,1000000161967,1,2019-01-05 00:52:31.497000000,2019-01-05 00:52:31.497000000,2019-01-05 00:52:35.340000000
1000020359779,1000000156933,1,2019-01-05 00:52:31.420000000,2019-01-05 00:52:31.420000000,2019-01-05 00:52:35.124000000
1000020359780,1000000175003,1,2019-01-05 00:52:31.394000000,2019-01-05 00:52:31.394000000,2019-01-05 00:52:35.740000000
1000020359786,1000000170094,1,2019-01-05 00:52:32.730000000,2019-01-05 00:52:32.730000000,2019-01-05 00:52:35.750000000
1000020359788,1000000169081,1,2019-01-05 00:52:32.512000000,2019-01-05 00:52:32.512000000,2019-01-05 00:52:35.990000000
1000020359790,1000000167885,1,2019-01-05 00:52:32.456000000,2019-01-05 00:52:32.456000000,2019-01-05 00:52:35.188000000
1000020359791,1000000172048,1,2019-01-05 00:52:32.535000000,2019-01-05 00:52:32.535000000,2019-01-05 00:52:35.760000000
1000020359794,1000000168758,1,2019-01-05 00:52:32.745000000,2019-01-05 00:52:32.745000000,2019-01-05 00:52:35.125000000
1000020359795,1000000170096,1,2019-01-05 00:52:32.663000000,2019-01-05 00:52:32.663000000,2019-01-05 00:52:35.188000000
1000020359797,1000000157979,1,2019-01-05 00:52:32.913000000,2019-01-05 00:52:32.913000000,2019-01-05 00:52:35.219000000
1000020359804,1000000174018,1,2019-01-05 00:52:33.431000000,2019-01-05 00:52:33.431000000,2019-01-05 00:52:35.221000000
1000020359805,1000000172044,1,2019-01-05 00:52:33.596000000,2019-01-05 00:52:33.596000000,2019-01-05 00:52:35.640000000
1000020359809,1000000165806,1,2019-01-05 00:52:34.207000000,2019-01-05 00:52:34.207000000,2019-01-05 00:52:35.222000000
1000020359816,1000000156969,1,2019-01-05 00:52:34.597000000,2019-01-05 00:52:34.597000000,2019-01-05 00:52:35.128000000
1000020359820,1000000156968,1,2019-01-05 00:52:34.813000000,2019-01-05 00:52:34.813000000,2019-01-05 00:52:35.121000000
1000020359824,1000000163950,1,2019-01-05 00:52:34.937000000,2019-01-05 00:52:34.937000000,2019-01-05 00:52:40.250000000
1000020359828,1000000162951,1,2019-01-05 00:52:35.206000000,2019-01-05 00:52:35.206000000,2019-01-05 00:52:40.258000000
1000020359829,1000000170057,1,2019-01-05 00:52:35.200000000,2019-01-05 00:52:35.200000000,2019-01-05 00:52:40.198000000
1000020359832,1000000170096,1,2019-01-05 00:52:35.692000000,2019-01-05 00:52:35.692000000,2019-01-05 00:52:40.750000000
1000020359834,1000000170081,1,2019-01-05 00:52:35.993000000,2019-01-05 00:52:35.993000000,2019-01-05 00:52:40.750000000
1000020359836,1000000173031,1,2019-01-05 00:52:35.949000000,2019-01-05 00:52:35.949000000,2019-01-05 00:52:40.340000000
1000020359837,1000000171024,1,2019-01-05 00:52:35.941000000,2019-01-05 00:52:35.941000000,2019-01-05 00:52:40.177000000
1000020359841,1000000170098,1,2019-01-05 00:52:35.987000000,2019-01-05 00:52:35.987000000,2019-01-05 00:52:40.340000000
1000020359846,1000000175015,1,2019-01-05 00:52:36.658000000,2019-01-05 00:52:36.658000000,2019-01-05 00:52:40.320000000
1000020359848,1000000172073,1,2019-01-05 00:52:36.671000000,2019-01-05 00:52:36.671000000,2019-01-05 00:52:40.200000000
1000020359849,1000000171062,1,2019-01-05 00:52:36.847000000,2019-01-05 00:52:36.847000000,2019-01-05 00:52:40.230000000
1000020359855,1000000168800,1,2019-01-05 00:52:37.447000000,2019-01-05 00:52:37.447000000,2019-01-05 00:52:40.201000000
1000020359857,1000000175003,1,2019-01-05 00:52:37.398000000,2019-01-05 00:52:37.398000000,2019-01-05 00:52:40.128000000
1000020359862,1000000156973,1,2019-01-05 00:52:38.141000000,2019-01-05 00:52:38.141000000,2019-01-05 00:52:40.790000000
1000020359865,1000000157960,1,2019-01-05 00:52:38.803000000,2019-01-05 00:52:38.803000000,2019-01-05 00:52:40.119000000
1000020359867,1000000166936,1,2019-01-05 00:52:38.771000000,2019-01-05 00:52:38.771000000,2019-01-05 00:52:40.202000000
1000020359870,1000000168765,1,2019-01-05 00:52:38.798000000,2019-01-05 00:52:38.798000000,2019-01-05 00:52:40.104000000
1000020359873,1000000162985,1,2019-01-05 00:52:39.314000000,2019-01-05 00:52:39.314000000,2019-01-05 00:52:40.370000000
1000020359885,1000000156928,1,2019-01-05 00:52:40.407000000,2019-01-05 00:52:40.407000000,2019-01-05 00:52:45.660000000
1000020359895,1000000164915,1,2019-01-05 00:52:40.674000000,2019-01-05 00:52:40.674000000,2019-01-05 00:52:45.134000000
1000020359896,1000000163956,5,2019-01-05 00:52:40.525000000,2019-01-05 00:52:49.675000000,2019-01-05 00:52:50.256000000
1000020359900,1000000170077,1,2019-01-05 00:52:41.200000000,2019-01-05 00:52:41.200000000,2019-01-05 00:52:45.159000000
1000020359902,1000000174011,1,2019-01-05 00:52:40.951000000,2019-01-05 00:52:40.951000000,2019-01-05 00:52:45.217000000
1000020359904,1000000167868,1,2019-01-05 00:52:41.235000000,2019-01-05 00:52:41.235000000,2019-01-05 00:52:45.135000000
1000020359910,1000000157975,2,2019-01-05 00:52:39.108000000,2019-01-05 00:52:41.693000000,2019-01-05 00:52:45.170000000
1000020359918,1000000158990,1,2019-01-05 00:52:42.216000000,2019-01-05 00:52:42.216000000,2019-01-05 00:52:45.310000000
1000020359922,1000000174033,1,2019-01-05 00:52:42.357000000,2019-01-05 00:52:42.357000000,2019-01-05 00:52:45.236000000
1000020359924,1000000169097,1,2019-01-05 00:52:42.355000000,2019-01-05 00:52:42.355000000,2019-01-05 00:52:45.690000000
1000020359925,1000000162999,2,2019-01-05 00:52:42.295000000,2019-01-05 00:52:42.422000000,2019-01-05 00:52:45.700000000
1000020359926,1000000159992,1,2019-01-05 00:52:42.488000000,2019-01-05 00:52:42.488000000,2019-01-05 00:52:45.137000000
1000020359927,1000000165880,3,2019-01-05 00:52:42.548000000,2019-01-05 00:52:45.704000000,2019-01-05 00:52:50.114000000
1000020359942,1000000164925,1,2019-01-05 00:52:43.111000000,2019-01-05 00:52:43.111000000,2019-01-05 00:52:45.194000000
1000020359943,1000000156933,1,2019-01-05 00:52:43.404000000,2019-01-05 00:52:43.404000000,2019-01-05 00:52:45.206000000
1000020359945,1000000163960,1,2019-01-05 00:52:43.759000000,2019-01-05 00:52:43.759000000,2019-01-05 00:52:45.139000000
